generation,startTime,endTime,org.kevoree.modeling.optimization.executionmodel.Max_CloudRedondencyFitness_CloudRedondencyFitness,org.kevoree.modeling.optimization.executionmodel.Min_CloudRedondencyFitness_CloudRedondencyFitness,org.kevoree.modeling.optimization.executionmodel.ParetoMean_pareto,
1,1383034962002,1383034962002,66.66666666666666,0.0,29.222222222222218,
2,1383034962002,1383034962002,66.66666666666666,0.0,29.222222222222218,
