generation,startTime,endTime,org.kevoree.modeling.optimization.executionmodel.Max_CloudRedondencyFitness_CloudRedondencyFitness,org.kevoree.modeling.optimization.executionmodel.Min_CloudRedondencyFitness_CloudRedondencyFitness,org.kevoree.modeling.optimization.executionmodel.ParetoMean_pareto,
0,1383149691504,1383149691504,100.0,0.0,33.333333333333336,
1,1383149691504,1383149691504,100.0,0.0,31.277777777777775,
2,1383149691504,1383149691504,100.0,0.0,31.277777777777775,
3,1383149691504,1383149691504,100.0,0.0,29.11111111111111,
4,1383149691504,1383149691504,100.0,0.0,29.11111111111111,
5,1383149691504,1383149691504,100.0,0.0,29.0,
6,1383149691504,1383149691504,100.0,0.0,26.833333333333332,
7,1383149691504,1383149691504,100.0,0.0,26.75,
8,1383149691504,1383149691504,100.0,0.0,26.75,
9,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
10,1383149691504,1383149691504,100.0,0.0,26.75,
11,1383149691504,1383149691504,100.0,0.0,26.75,
12,1383149691504,1383149691504,100.0,0.0,26.75,
13,1383149691504,1383149691504,100.0,0.0,26.75,
14,1383149691504,1383149691504,100.0,0.0,26.75,
15,1383149691504,1383149691504,100.0,0.0,26.75,
16,1383149691504,1383149691504,100.0,0.0,26.75,
17,1383149691504,1383149691504,100.0,0.0,26.75,
18,1383149691504,1383149691504,100.0,0.0,26.75,
19,1383149691504,1383149691504,100.0,0.0,26.75,
20,1383149691504,1383149691504,100.0,0.0,26.75,
21,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
22,1383149691504,1383149691504,100.0,0.0,26.75,
23,1383149691504,1383149691504,100.0,0.0,26.75,
24,1383149691504,1383149691504,100.0,0.0,26.75,
25,1383149691504,1383149691504,100.0,0.0,26.75,
26,1383149691504,1383149691504,100.0,0.0,26.75,
27,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
28,1383149691504,1383149691504,100.0,0.0,26.75,
29,1383149691504,1383149691504,100.0,0.0,26.75,
30,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
31,1383149691504,1383149691504,100.0,0.0,26.75,
32,1383149691504,1383149691504,100.0,0.0,26.75,
33,1383149691504,1383149691504,100.0,0.0,26.75,
34,1383149691504,1383149691504,100.0,0.0,26.75,
35,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
36,1383149691504,1383149691504,100.0,0.0,26.75,
37,1383149691504,1383149691504,100.0,0.0,26.75,
38,1383149691504,1383149691504,100.0,0.0,26.75,
39,1383149691504,1383149691504,100.0,0.0,26.75,
40,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
41,1383149691504,1383149691504,100.0,0.0,26.75,
42,1383149691504,1383149691504,100.0,0.0,26.75,
43,1383149691504,1383149691504,100.0,0.0,26.75,
44,1383149691504,1383149691504,100.0,0.0,26.75,
45,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
46,1383149691504,1383149691504,100.0,0.0,26.75,
47,1383149691504,1383149691504,100.0,0.0,26.75,
48,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
49,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
50,1383149691504,1383149691504,100.0,0.0,26.75,
51,1383149691504,1383149691504,100.0,0.0,26.75,
52,1383149691504,1383149691504,100.0,0.0,26.75,
53,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
54,1383149691504,1383149691504,100.0,0.0,26.75,
55,1383149691504,1383149691504,100.0,0.0,26.75,
56,1383149691504,1383149691504,100.0,0.0,26.75,
57,1383149691504,1383149691504,100.0,0.0,26.75,
58,1383149691504,1383149691504,100.0,0.0,26.75,
59,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
60,1383149691504,1383149691504,100.0,0.0,26.75,
61,1383149691504,1383149691504,100.0,0.0,26.75,
62,1383149691504,1383149691504,100.0,0.0,26.75,
63,1383149691504,1383149691504,100.0,0.0,26.75,
64,1383149691504,1383149691504,100.0,0.0,26.75,
65,1383149691504,1383149691504,100.0,0.0,26.75,
66,1383149691504,1383149691504,100.0,0.0,26.75,
67,1383149691504,1383149691504,100.0,0.0,26.75,
68,1383149691504,1383149691504,100.0,0.0,26.75,
69,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
70,1383149691504,1383149691504,100.0,0.0,26.75,
71,1383149691504,1383149691504,100.0,0.0,26.75,
72,1383149691504,1383149691504,100.0,0.0,26.75,
73,1383149691504,1383149691504,100.0,0.0,26.75,
74,1383149691504,1383149691504,100.0,0.0,26.75,
75,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
76,1383149691504,1383149691504,100.0,0.0,26.75,
77,1383149691504,1383149691504,100.0,0.0,26.75,
78,1383149691504,1383149691504,100.0,0.0,26.75,
79,1383149691504,1383149691504,100.0,0.0,26.75,
80,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
81,1383149691504,1383149691504,100.0,0.0,26.75,
82,1383149691504,1383149691504,100.0,0.0,26.75,
83,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
84,1383149691504,1383149691504,100.0,0.0,26.75,
85,1383149691504,1383149691504,100.0,0.0,26.75,
86,1383149691504,1383149691504,100.0,0.0,26.75,
87,1383149691504,1383149691504,100.0,0.0,26.75,
88,1383149691504,1383149691504,100.0,0.0,26.75,
89,1383149691504,1383149691504,100.0,0.0,26.75,
90,1383149691504,1383149691504,100.0,0.0,26.75,
91,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
92,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
93,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
94,1383149691504,1383149691504,100.0,0.0,26.75,
95,1383149691504,1383149691504,100.0,0.0,26.75,
96,1383149691504,1383149691504,100.0,0.0,26.749999999999996,
97,1383149691504,1383149691504,100.0,0.0,26.75,
98,1383149691504,1383149691504,100.0,0.0,26.75,
99,1383149691504,1383149691504,100.0,0.0,26.75,
